code,name,description,unit_code,unit_name,unit_sigla,is_active
29036970,Terfenilo clorado (CAS 61788-33-8),Terfenilo clorado (CAS 61788-33-8),6,KILOGRAMO NETO,KN,true
29036990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29041000,"Derivados solamente sulfonados, sus sales y sus ésteres etílicos","Derivados solamente sulfonados, sus sales y sus ésteres etílicos",6,KILOGRAMO NETO,KN,true
29042010,Nitropropano,Nitropropano,6,KILOGRAMO NETO,KN,true
29042020,Trinitrotolueno (TNT),Trinitrotolueno (TNT),6,KILOGRAMO NETO,KN,true
29042030,Nitroetano,Nitroetano,6,KILOGRAMO NETO,KN,true
29042040,O-nitrotolueno,O-nitrotolueno,6,KILOGRAMO NETO,KN,true
29042090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29049010,"Cloropicrina (CAS 76-06-2) (Tricloronitrometano, Nitrocloroformo, Nicrolisina o Nitrotriclorometano)","Cloropicrina (CAS 76-06-2) (Tricloronitrometano, Nitrocloroformo, Nicrolisina o Nitrotriclorometano)*",6,KILOGRAMO NETO,KN,true
29049090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29051100,Metanol (alcohol metílico),Metanol (alcohol metílico),6,KILOGRAMO NETO,KN,true
29051210,Propílico,Propílico,6,KILOGRAMO NETO,KN,true
29051220,Isopropílico,Isopropílico,6,KILOGRAMO NETO,KN,true
29051300,Butan-1-ol (alcohol n-butílico),Butan-1-ol (alcohol n-butílico),6,KILOGRAMO NETO,KN,true
29051400,Los demás butanoles,Los demás butanoles,6,KILOGRAMO NETO,KN,true
29051610,2 etil hexanol,2 etil hexanol,6,KILOGRAMO NETO,KN,true
29051690,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29051700,"Dodecan-1-ol (alcohol laurílico), hexadecan-1-ol (alcohol cetílico) y octadecan-1-ol (alcohol este","Dodecan-1-ol (alcohol laurílico), hexadecan-1-ol (alcohol cetílico) y octadecan-1-ol (alcohol estearílico)",6,KILOGRAMO NETO,KN,true
29051910,Metil isobutil carbinol,Metil isobutil carbinol,6,KILOGRAMO NETO,KN,true
29051920,Decílicos (decanoles),Decílicos (decanoles),6,KILOGRAMO NETO,KN,true
29051991,"Alcohol pinacolílico (CAS 464-07-3) (3,3-Dimetilbutano-2-ol, 3,3-Dimetil-2 butanol)*","Alcohol pinacolílico (CAS 464-07-3) (3,3-Dimetilbutano-2-ol, 3,3-Dimetil-2 butanol)*",6,KILOGRAMO NETO,KN,true
29051999,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29052200,Alcoholes terpénicos acíclicos,Alcoholes terpénicos acíclicos,6,KILOGRAMO NETO,KN,true
29052900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29053100,Etilenglicol (etanodiol),Etilenglicol (etanodiol),6,KILOGRAMO NETO,KN,true
29053200,"Propilenglicol (propano-1,2-diol)","Propilenglicol (propano-1,2-diol)",6,KILOGRAMO NETO,KN,true
29053900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29054100,"2-Etil-2-(hidroximetil) propano-1,3-diol (trimetilolpropano)","2-Etil-2-(hidroximetil) propano-1,3-diol (trimetilolpropano)",6,KILOGRAMO NETO,KN,true
29054200,Pentaeritritol (pentaeritrita),Pentaeritritol (pentaeritrita),6,KILOGRAMO NETO,KN,true
29054300,Manitol,Manitol,6,KILOGRAMO NETO,KN,true
29054400,D-glucitol (sorbitol),D-glucitol (sorbitol),6,KILOGRAMO NETO,KN,true
29054500,Glicerol,Glicerol,6,KILOGRAMO NETO,KN,true
29054900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29055100,Etclorvinol (DCI),Etclorvinol (DCI),6,KILOGRAMO NETO,KN,true
29055910,Alfa-Monoclorhidrina,Alfa-Monoclorhidrina,6,KILOGRAMO NETO,KN,true
29055990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29061100,Mentol,Mentol,6,KILOGRAMO NETO,KN,true
29061200,"Ciclohexanol, metilciclohexanoles y dimetilciclohexanoles","Ciclohexanol, metilciclohexanoles y dimetilciclohexanoles",6,KILOGRAMO NETO,KN,true
29061300,Esteroles e inositoles,Esteroles e inositoles,6,KILOGRAMO NETO,KN,true
29061900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29062100,Alcohol bencílico,Alcohol bencílico,6,KILOGRAMO NETO,KN,true
29062900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29071100,Fenol (hidroxibenceno) y sus sales,Fenol (hidroxibenceno) y sus sales,6,KILOGRAMO NETO,KN,true
29071200,Cresoles y sus sales,Cresoles y sus sales,6,KILOGRAMO NETO,KN,true
29071300,"Octilfenol, nonilfenol y sus isómeros; sales de estos productos","Octilfenol, nonilfenol y sus isómeros; sales de estos productos",6,KILOGRAMO NETO,KN,true
29071500,Naftoles y sus sales,Naftoles y sus sales,6,KILOGRAMO NETO,KN,true
29071900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29072100,Resorcinol y sus sales,Resorcinol y sus sales,6,KILOGRAMO NETO,KN,true
29072200,Hidroquinona y sus sales,Hidroquinona y sus sales,6,KILOGRAMO NETO,KN,true
29072300,"4,4'-Isopropilidendifenol (bisfenol A, difenilolpropano) y sus sales","4,4'-Isopropilidendifenol (bisfenol A, difenilolpropano) y sus sales",6,KILOGRAMO NETO,KN,true
29072900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29081100,Pentaclorofenol (ISO),Pentaclorofenol (ISO),6,KILOGRAMO NETO,KN,true
29081910,Pentaclorofenato de sodio,Pentaclorofenato de sodio,6,KILOGRAMO NETO,KN,true
29081990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29089110,Dinoseb (ISO) (CAS 88-85-7),Dinoseb (ISO) (CAS 88-85-7),6,KILOGRAMO NETO,KN,true
29089120,Sales de dinoseb,Sales de dinoseb,6,KILOGRAMO NETO,KN,true
29089910,Dinitro-orto-cresol (DNOC) (CAS 534-52-1),Dinitro-orto-cresol (DNOC) (CAS 534-52-1),6,KILOGRAMO NETO,KN,true
29089920,"4,6-dinitro-o-tolilóxido de amonio (CAS 2980-64-5)","4,6-dinitro-o-tolilóxido de amonio (CAS 2980-64-5)",6,KILOGRAMO NETO,KN,true
29089930,"4,6-dinitro-o-cresolato de potasio (DNOC-potasio) (CAS 5787-96-2)","4,6-dinitro-o-cresolato de potasio (DNOC-potasio) (CAS 5787-96-2)",6,KILOGRAMO NETO,KN,true
29089940,"'--- 4,6-dinitro-o-cresolato de sodio (DNOC-sodio) (CAS 2312-76-7)","'--- 4,6-dinitro-o-cresolato de sodio (DNOC-sodio) (CAS 2312-76-7)",6,KILOGRAMO NETO,KN,true
29089990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29091100,Éter dietílico (óxido de dietilo),Éter dietílico (óxido de dietilo),6,KILOGRAMO NETO,KN,true
29091910,Metil terbutil éter (MTBE),Metil terbutil éter (MTBE),6,KILOGRAMO NETO,KN,true
29091990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29092000,"Éteres ciclánicos, ciclénicos, cicloterpénicos, y sus derivados halogenados, sulfonados, nitrados o","Éteres ciclánicos, ciclénicos, cicloterpénicos, y sus derivados halogenados, sulfonados, nitrados o nitrosados.",6,KILOGRAMO NETO,KN,true
29093000,"Éteres aromáticos y sus derivados halogenados, sulfonados, nitrados o nitrosados","Éteres aromáticos y sus derivados halogenados, sulfonados, nitrados o nitrosados",6,KILOGRAMO NETO,KN,true
29094100,"2,2'-Oxidietanol (dietilenglicol)","2,2'-Oxidietanol (dietilenglicol)",6,KILOGRAMO NETO,KN,true
29094300,Éteres monobutílicos del etilenglicol o del dietilenglicol,Éteres monobutílicos del etilenglicol o del dietilenglicol,6,KILOGRAMO NETO,KN,true
29094400,Los demás éteres monoalquílicos del etilenglicol o del dietilenglicol,Los demás éteres monoalquílicos del etilenglicol o del dietilenglicol,6,KILOGRAMO NETO,KN,true
29094910,"Alcohol 3,4,5 trimetoxibencílico","Alcohol 3,4,5 trimetoxibencílico",6,KILOGRAMO NETO,KN,true
29094990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29095000,"Éteres-fenoles, éteres-alcoholes-fenoles, y sus derivados halogenados, sulfonados, nitrados o nitro","Éteres-fenoles, éteres-alcoholes-fenoles, y sus derivados halogenados, sulfonados, nitrados o nitrosados",6,KILOGRAMO NETO,KN,true
29096000,"Peróxidos de alcoholes, peróxidos de éteres, peróxidos de cetonas, y sus derivados halogenados, sul","Peróxidos de alcoholes, peróxidos de éteres, peróxidos de cetonas, y sus derivados halogenados, sulfonados, nitrados o nitrosados",6,KILOGRAMO NETO,KN,true
29101000,Oxirano (óxido de etileno),Oxirano (óxido de etileno),6,KILOGRAMO NETO,KN,true
29102000,Metiloxirano (óxido de propileno),Metiloxirano (óxido de propileno),6,KILOGRAMO NETO,KN,true
29103000,"1-Cloro-2,3-epoxipropano (epiclorhidrina)","1-Cloro-2,3-epoxipropano (epiclorhidrina)",6,KILOGRAMO NETO,KN,true
29104000,"Dieldrina (ISO, DCI)","Dieldrina (ISO, DCI)",6,KILOGRAMO NETO,KN,true
29109010,Endrina (CAS 72-20-8),Endrina (CAS 72-20-8),6,KILOGRAMO NETO,KN,true
29109090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29110000,"Acetales y semiacetales, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfon","Acetales y semiacetales, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfonados, nitrados o nitrosados.",6,KILOGRAMO NETO,KN,true
29121100,Metanal (formaldehído),Metanal (formaldehído),6,KILOGRAMO NETO,KN,true
29121200,Etanal (acetaldehído),Etanal (acetaldehído),6,KILOGRAMO NETO,KN,true
29121900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29122100,Benzaldehído (aldehído benzoico),Benzaldehído (aldehído benzoico),6,KILOGRAMO NETO,KN,true
29122900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29123000,Aldehídos-alcoholes,Aldehídos-alcoholes,6,KILOGRAMO NETO,KN,true
29124100,Vainillina (aldehído metilprotocatéquico),Vainillina (aldehído metilprotocatéquico),6,KILOGRAMO NETO,KN,true
29124200,Etilvainillina (aldehído etilprotocatéquico),Etilvainillina (aldehído etilprotocatéquico),6,KILOGRAMO NETO,KN,true
29124910,"3,4,5 Trimetoxibenzaldehido","3,4,5 Trimetoxibenzaldehido",6,KILOGRAMO NETO,KN,true
29124920,Ter-butil-alfa-metilhidroxinamaldehido,Ter-butil-alfa-metilhidroxinamaldehido,6,KILOGRAMO NETO,KN,true
29124990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29125000,Polímeros cíclicos de los aldehídos,Polímeros cíclicos de los aldehídos,6,KILOGRAMO NETO,KN,true
29126000,Paraformaldehído,Paraformaldehído,6,KILOGRAMO NETO,KN,true
29130000,"Derivados halogenados, sulfonados, nitrados o nitrosados de los productos de la partida 29.12.","Derivados halogenados, sulfonados, nitrados o nitrosados de los productos de la partida 29.12.",6,KILOGRAMO NETO,KN,true
29141100,Acetona,Acetona,6,KILOGRAMO NETO,KN,true
29141200,Butanona (metiletilcetona),Butanona (metiletilcetona),6,KILOGRAMO NETO,KN,true
29141300,4-Metilpentan-2-ona (metilisobutilcetona),4-Metilpentan-2-ona (metilisobutilcetona),6,KILOGRAMO NETO,KN,true
29141900,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
29142100,Alcanfor,Alcanfor,6,KILOGRAMO NETO,KN,true
29142200,Ciclohexanona y metilciclohexanonas,Ciclohexanona y metilciclohexanonas,6,KILOGRAMO NETO,KN,true
29142300,Iononas y metiliononas,Iononas y metiliononas,6,KILOGRAMO NETO,KN,true
29142900,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
29143100,Fenilacetona (fenilpropan-2-ona),Fenilacetona (fenilpropan-2-ona),6,KILOGRAMO NETO,KN,true
29143900,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
29144000,Cetonas-alcoholes y cetonas-aldehídos,Cetonas-alcoholes y cetonas-aldehídos,6,KILOGRAMO NETO,KN,true
29145000,Cetonas-fenoles y cetonas con otras funciones oxigenadas,Cetonas-fenoles y cetonas con otras funciones oxigenadas,6,KILOGRAMO NETO,KN,true
29146100,Antraquinona,Antraquinona,6,KILOGRAMO NETO,KN,true
29146900,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
29147000,"Derivados halogenados, sulfonados, nitrados o nitrosados","Derivados halogenados, sulfonados, nitrados o nitrosados",6,KILOGRAMO NETO,KN,true
29151100,Ácido fórmico,Ácido fórmico,6,KILOGRAMO NETO,KN,true
29151210,Formiato de sodio,Formiato de sodio,6,KILOGRAMO NETO,KN,true
29151220,Formiato de amonio,Formiato de amonio,6,KILOGRAMO NETO,KN,true
29151290,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
29151300,Ésteres del ácido fórmico,Ésteres del ácido fórmico,6,KILOGRAMO NETO,KN,true
29152100,Ácido acético,Ácido acético,6,KILOGRAMO NETO,KN,true
29152400,Anhídrido acético,Anhídrido acético,6,KILOGRAMO NETO,KN,true
29152900,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
29153100,Acetato de etilo,Acetato de etilo,6,KILOGRAMO NETO,KN,true
29153200,Acetato de vinilo,Acetato de vinilo,6,KILOGRAMO NETO,KN,true
29153300,Acetato de n-butilo,Acetato de n-butilo,6,KILOGRAMO NETO,KN,true
29153600,Acetato de dinoseb (ISO),Acetato de dinoseb (ISO),6,KILOGRAMO NETO,KN,true
29153910,Diacetato de etilideno,Diacetato de etilideno,6,KILOGRAMO NETO,KN,true
29153990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29154000,"Ácidos mono-, di- o tricloroacéticos, sus sales y sus ésteres","Ácidos mono-, di- o tricloroacéticos, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29155000,"Ácido propiónico, sus sales y sus ésteres","Ácido propiónico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29156000,"Acidos butanoicos, ácidos pentanoicos, sus sales y sus ésteres","Acidos butanoicos, ácidos pentanoicos, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29157000,"Ácido palmítico, ácido esteárico, sus sales y sus ésteres","Ácido palmítico, ácido esteárico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29159010,Cloroformiato de etilo,Cloroformiato de etilo,6,KILOGRAMO NETO,KN,true
29159020,Cloruro de acetilo,Cloruro de acetilo,6,KILOGRAMO NETO,KN,true
29159030,Monofluoroacetato de sodio,Monofluoroacetato de sodio,6,KILOGRAMO NETO,KN,true
29159090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29161100,Ácido acrílico y sus sales,Ácido acrílico y sus sales,6,KILOGRAMO NETO,KN,true
29161210,Acrilato de butilo,Acrilato de butilo,6,KILOGRAMO NETO,KN,true
29161290,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29161300,Ácido metacrílico y sus sales,Ácido metacrílico y sus sales,6,KILOGRAMO NETO,KN,true
29161410,Metacrilato de metilo monómero,Metacrilato de metilo monómero,6,KILOGRAMO NETO,KN,true
29161490,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29161500,"Ácidos oleico, linoleico o linolénico, sus sales y sus ésteres","Ácidos oleico, linoleico o linolénico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29161900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29162000,"Ácidos monocarboxílicos ciclánicos, ciclénicos o cicloterpénicos, sus anhídridos, halogenuros, peróx","Ácidos monocarboxílicos ciclánicos, ciclénicos o cicloterpénicos, sus anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados",6,KILOGRAMO NETO,KN,true
29163110,Benzoato de sodio,Benzoato de sodio,6,KILOGRAMO NETO,KN,true
29163190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29163200,Peróxido de benzoilo y cloruro de benzoilo,Peróxido de benzoilo y cloruro de benzoilo,6,KILOGRAMO NETO,KN,true
29163400,Ácido fenilacético y sus sales,Ácido fenilacético y sus sales,6,KILOGRAMO NETO,KN,true
29163500,Ésteres del ácido fenilacético,Ésteres del ácido fenilacético,6,KILOGRAMO NETO,KN,true
29163600,Binapacril (ISO),Binapacril (ISO),6,KILOGRAMO NETO,KN,true
29163900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29171100,"Ácido oxálico, sus sales y sus ésteres","Ácido oxálico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29171200,"Ácido adípico, sus sales y sus ésteres","Ácido adípico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29171300,"Ácido azelaico, ácido sebácico, sus sales y sus ésteres","Ácido azelaico, ácido sebácico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29171400,Anhídrido maleico,Anhídrido maleico,6,KILOGRAMO NETO,KN,true
29171900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29172000,"Ácidos policarboxílicos ciclánicos, ciclénicos o cicloterpénicos, sus anhídridos, halogenuros, peró","Ácidos policarboxílicos ciclánicos, ciclénicos o cicloterpénicos, sus anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados",6,KILOGRAMO NETO,KN,true
29173200,Ortoftalatos de dioctilo,Ortoftalatos de dioctilo,6,KILOGRAMO NETO,KN,true
29173300,Ortoftalatos de dinonilo o de didecilo,Ortoftalatos de dinonilo o de didecilo,6,KILOGRAMO NETO,KN,true
29173410,Ortoftalato de dibutilo (CAS 84-74-2),Ortoftalato de dibutilo (CAS 84-74-2),6,KILOGRAMO NETO,KN,true
29173420,Ftalato de diclohexilo (CAS 84-61-7),Ftalato de diclohexilo (CAS 84-61-7),6,KILOGRAMO NETO,KN,true
29173490,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29173500,Anhídrido ftálico,Anhídrido ftálico,6,KILOGRAMO NETO,KN,true
29173600,Ácido tereftálico y sus sales,Ácido tereftálico y sus sales,6,KILOGRAMO NETO,KN,true
29173700,Tereftalato de dimetilo,Tereftalato de dimetilo,6,KILOGRAMO NETO,KN,true
29173900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29181100,"Ácido láctico, sus sales y sus ésteres","Ácido láctico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29181200,Ácido tartárico,Ácido tartárico,6,KILOGRAMO NETO,KN,true
29181310,Tartrato de calcio,Tartrato de calcio,6,KILOGRAMO NETO,KN,true
29181390,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29181400,Ácido cítrico,Ácido cítrico,6,KILOGRAMO NETO,KN,true
29181500,Sales y ésteres del ácido cítrico,Sales y ésteres del ácido cítrico,6,KILOGRAMO NETO,KN,true
29181600,"Ácido glucónico, sus sales y sus ésteres","Ácido glucónico, sus sales y sus ésteres",6,KILOGRAMO NETO,KN,true
29181800,Clorobencilato (ISO),Clorobencilato (ISO),6,KILOGRAMO NETO,KN,true
29181910,"Ácido 2,2-difenil-2-hidroxiacético (CAS 76-93-7) (Ácido bencenoacético, alfa-hidroxi-alfa-fenilo, Á","Ácido 2,2-difenil-2-hidroxiacético (CAS 76-93-7) (Ácido bencenoacético, alfa-hidroxi-alfa-fenilo, Ácido hidroxidifenilacético, Ácido bencílico, Ácido difenilglicólico, Ácido alfa,alfa-difenilglicólic",6,KILOGRAMO NETO,KN,true
29181990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29182100,Ácido salicílico y sus sales,Ácido salicílico y sus sales,6,KILOGRAMO NETO,KN,true
29182210,Ácido acetilsalicílico,Ácido acetilsalicílico,6,KILOGRAMO NETO,KN,true
29182290,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29182300,Los demás ésteres del ácido salicílico y sus sales,Los demás ésteres del ácido salicílico y sus sales,6,KILOGRAMO NETO,KN,true
29182900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29183000,"Ácidos carboxílicos con función aldehído o cetona, pero sin otra función oxigenada, sus anhídridos","Ácidos carboxílicos con función aldehído o cetona, pero sin otra función oxigenada, sus anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados",6,KILOGRAMO NETO,KN,true
29189110,"2,4,5-T (ISO) (CAS 93-76-5) (ácido 2,4,5-triclorofenoxiacético)","2,4,5-T (ISO) (CAS 93-76-5) (ácido 2,4,5-triclorofenoxiacético)",6,KILOGRAMO NETO,KN,true
29189190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29189910,"Ácido 3,4,5 trimetoxibenzoico","Ácido 3,4,5 trimetoxibenzoico",6,KILOGRAMO NETO,KN,true
29189920,"Cloruro de 3,4,5 trimetoxibenzoilo","Cloruro de 3,4,5 trimetoxibenzoilo",6,KILOGRAMO NETO,KN,true
29189990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29191000,"Fosfato de tris(2,3-dibromopropilo)","Fosfato de tris(2,3-dibromopropilo)",6,KILOGRAMO NETO,KN,true
29199010,Mevinfos (fosfato de 2-metoxicarbonil-1-metilvinilo y de dimetilo),Mevinfos (fosfato de 2-metoxicarbonil-1-metilvinilo y de dimetilo),6,KILOGRAMO NETO,KN,true
29199090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29201110,Paratión (ISO) (CAS 56-38-2),Paratión (ISO) (CAS 56-38-2),6,KILOGRAMO NETO,KN,true
29201120,Paratión-metilo (CAS 298-00-0) (metil paratión),Paratión-metilo (CAS 298-00-0) (metil paratión),6,KILOGRAMO NETO,KN,true
29201900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29209010,"Dietil fosfito (CAS 762-04-9) (Ácido fosfónico, éster dietílico)*","Dietil fosfito (CAS 762-04-9) (Ácido fosfónico, éster dietílico)*",6,KILOGRAMO NETO,KN,true
29209020,"Dimetil fosfito (CAS 868-85-9) (Ácido fosfónico, éster dimetílico)*","Dimetil fosfito (CAS 868-85-9) (Ácido fosfónico, éster dimetílico)*",6,KILOGRAMO NETO,KN,true
29209030,"Trietil fosfito (CAS 122-52-1) (Ácido fosforoso, éster trietílico)*","Trietil fosfito (CAS 122-52-1) (Ácido fosforoso, éster trietílico)*",6,KILOGRAMO NETO,KN,true
29209040,"Trimetil fosfito (CAS 121-45-9) (Ácido fosforoso, éster trimetílico)*","Trimetil fosfito (CAS 121-45-9) (Ácido fosforoso, éster trimetílico)*",6,KILOGRAMO NETO,KN,true
29209050,Tetranitropentaeritritol (Pentrita),Tetranitropentaeritritol (Pentrita),6,KILOGRAMO NETO,KN,true
29209090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29211110,Metilamina,Metilamina,6,KILOGRAMO NETO,KN,true
29211190,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
29211910,"HN1 (CAS 538-07-8) (Bis(2-cloroetil)etilamina, Etilbis(2-cloroetil) amina, N-Etilbis(2-cloroetil)ami","HN1 (CAS 538-07-8) (Bis(2-cloroetil)etilamina, Etilbis(2-cloroetil) amina, N-Etilbis(2-cloroetil)amina, 2,2'-dicloro-trietilamina, 2-cloro-N- (2-chloroetil)-N-etil, etanoamina)*",6,KILOGRAMO NETO,KN,true
29211920,"HN2 (CAS 51-75-2) (Bis(2-cloroetil)metilamina, MBA, Cloroetasina, N,N-Bis(2-cloroetil)metilamina, Cl","HN2 (CAS 51-75-2) (Bis(2-cloroetil)metilamina, MBA, Cloroetasina, N,N-Bis(2-cloroetil)metilamina, Clormetina, Cloramín, N-Metilbis (2-cloroetil)amina, N-Metilbis(beta-cloroetil)amina, Metilbis (2-clor",6,KILOGRAMO NETO,KN,true
29211930,"HN3 (CAS 555-77-1) (Tris(2-cloroetil)amina, Triclorometina, Tri-2-cloroetilamina, 2-cloro-N,N-bis(2","HN3 (CAS 555-77-1) (Tris(2-cloroetil)amina, Triclorometina, Tri-2-cloroetilamina, 2-cloro-N,N-bis(2-cloroetil), etanoamina)*",6,KILOGRAMO NETO,KN,true
